Keyword,Page URL,LOCKED,Status,Action,Clicks,Position,Match Score,AI Score,Source,Redirect Processed,Keyword Replaced
art in offices,https://aboutwallart.com/blogs/news-articles-home-decor-inspiration/choosing-the-right-art-for-grey-walls,,PENDING,LINK,213,5.7,50%,69.3,AI Suggestion,,
art in offices,https://aboutwallart.com/blogs/news-articles-home-decor-inspiration/moisture-resistant-restroom-wall-art-what-actually-works,,PENDING,PENDING,538,5.8,50%,69.2,AI Suggestion,,
art in offices,https://aboutwallart.com/blogs/news-articles-home-decor-inspiration/how-bedroom-wall-art-ideas-can-impact-your-quality-of-rest,,PENDING,LINK,107,6.1,50%,68.9,AI Suggestion,,
art in offices,https://aboutwallart.com/blogs/news-articles-home-decor-inspiration/old-money-style-interiors-classic-design-trends,,PENDING,PENDING,299,6.4,50%,68.6,AI Suggestion,,
art in offices,https://aboutwallart.com/blogs/news-articles-home-decor-inspiration/wall-art-for-high-ceilings-7-creative-ideas,,PENDING,PENDING,288,6.4,50%,68.6,AI Suggestion,,
what colours go with grey walls living room,https://aboutwallart.com/blogs/news-articles-home-decor-inspiration/what-colour-goes-with-grey-walls-essential-tips,,PENDING,KEEP,728,5,57%,73.6,AI Suggestion,,
what colours go with grey walls living room,https://aboutwallart.com/blogs/news-articles-home-decor-inspiration/what-to-do-when-your-home-lacks-natural-light-decorate-with-living-room-wall-hangings,,PENDING,LINK,30,8.4,57%,49.2,AI Suggestion,,
set of 3 pictures for living room,https://aboutwallart.com/collections/framed-wall-pictures-for-living-room,,PENDING,KEEP,198,7.8,80%,82.2,AI Suggestion,,
set of 3 pictures for living room,https://aboutwallart.com/products/floral-large-wall-prints-for-a-living-room-set-of-3-wall-art-prints,,DONE,LOCKED_TO_OTHER_KEYWORD,64,9.1,80%,70.1,AI Suggestion,,
set of 3 pictures for living room,https://aboutwallart.com/products/large-living-room-pictures-set-of-3-wall-art-prints,,DONE,LOCKED_TO_OTHER_KEYWORD,47,6.6,80%,67.5,AI Suggestion,,
set of 3 pictures for living room,https://aboutwallart.com/products/big-pictures-for-living-room-set-of-2-wall-art,,PENDING,LINK,7,6.4,100%,65.7,AI Suggestion,,
set of 3 pictures for living room,https://aboutwallart.com/products/london-wall-pictures-for-living-room-ideas-set-of-3-wall-art-prints,,PENDING,LINK,8,7.6,100%,64.8,AI Suggestion,,
set of 3 pictures for living room,https://aboutwallart.com/products/large-pictures-for-living-room-set-of-3-wall-art-prints,,PENDING,PENDING,1,8.2,100%,62.1,AI Suggestion,,
set of 3 pictures for living room,https://aboutwallart.com/products/living-room-pictures-for-the-walls-set-of-3-art-prints,,PENDING,PENDING,6,10,100%,61.8,AI Suggestion,,
set of 3 pictures for living room,https://aboutwallart.com/products/wall-art-for-large-living-room-wall-set-of-3-floral-wall-art-prints,,PENDING,PENDING,30,8.2,80%,60.8,AI Suggestion,,
set of 3 pictures for living room,https://aboutwallart.com/products/art-wall-for-living-room-set-of-3-wall-art-prints?pr_prod_strat=e5_desc&pr_rec_id=fbc83ae13&pr_rec_pid=8167993245982&pr_ref_pid=8167997440286&pr_seq=uniform,,PENDING,PENDING,7,1.7,80%,60.4,AI Suggestion,,
set of 3 pictures for living room,https://aboutwallart.com/products/Framed-prints-living-room-set-of-3-framed-wall-art?pr_prod_strat=pinned&pr_rec_id=f88259ac0&pr_rec_pid=8168006418718&pr_ref_pid=8168006713630&pr_seq=uniform,,PENDING,PENDING,1,1,80%,59.3,AI Suggestion,,
colours that go with grey walls,https://aboutwallart.com/blogs/news-articles-home-decor-inspiration/what-colour-goes-with-grey-walls-essential-tips,,PENDING,KEEP,728,5,60%,75,AI Suggestion,,
colours that go with grey walls,https://aboutwallart.com/blogs/news-articles-home-decor-inspiration/how-to-decorate-with-greige-colours-the-blend-of-grey-beige,,PENDING,LINK,21,8.8,60%,47.5,AI Suggestion,,
colours that go with grey walls,https://aboutwallart.com/blogs/news-articles-home-decor-inspiration/colors-that-go-with-grey-perfect-combinations-for-home-decor,,PENDING,LINK,12,13.1,60%,40.6,AI Suggestion,,
colour language,https://aboutwallart.com/blogs/news-articles-home-decor-inspiration/what-colour-goes-with-grey-walls-essential-tips,,PENDING,KEEP,728,5,50%,70,AI Suggestion,,
colour language,https://aboutwallart.com/blogs/news-articles-home-decor-inspiration/colour-trends-for-2026-paint-shades-designers-recommend,,PENDING,LINK,8,4.6,50%,42.8,AI Suggestion,,
colour language,https://aboutwallart.com/blogs/news-articles-home-decor-inspiration/wall-art-pictures-for-living-room-grounded-neutral-colours,,PENDING,LINK,17,7.5,50%,42.6,AI Suggestion,,
colour language,https://aboutwallart.com/blogs/news-articles-home-decor-inspiration/how-to-decorate-with-greige-colours-the-blend-of-grey-beige,,PENDING,LINK,21,8.8,50%,42.5,AI Suggestion,,
colour language,https://aboutwallart.com/collections/teal-colour-wall-art,,PENDING,LINK,16,9,50%,40.8,AI Suggestion,,
colour language,https://aboutwallart.com/blogs/news-articles-home-decor-inspiration/how-to-add-personality-with-nursery-colours,,PENDING,LINK,15,9,50%,40.5,AI Suggestion,,
colour language,https://aboutwallart.com/blogs/news-articles-home-decor-inspiration/kitchen-trends-for-2026-colours-layouts-and-must-have-features/,,PENDING,PENDING,5,6.6,50%,39.9,AI Suggestion,,
colour language,https://aboutwallart.com/blogs/news-articles-home-decor-inspiration/lighting-challenges-when-using-a-deep-winter-colour-palette,,PENDING,PENDING,1,6,50%,39.3,AI Suggestion,,
colour language,https://aboutwallart.com/blogs/news-articles-home-decor-inspiration/earth-inspired-living-the-down-to-earth-colour-trends,,PENDING,PENDING,8,8.2,50%,39.2,AI Suggestion,,
colour language,https://aboutwallart.com/blogs/news-articles-home-decor-inspiration/how-to-use-current-wall-colour-trends-for-a-truly-calming-home,,PENDING,PENDING,1,6.3,50%,39,AI Suggestion,,
art moderne interior design,https://aboutwallart.com/blogs/news-articles-home-decor-inspiration/old-money-style-interiors-classic-design-trends,,PENDING,KEEP,299,6.4,75%,81.1,AI Suggestion,,
art moderne interior design,https://aboutwallart.com/blogs/news-articles-home-decor-inspiration/my-guide-to-the-top-interior-decorating-trends-2026,,PENDING,LINK,101,7.7,50%,67.3,AI Suggestion,,
art moderne interior design,https://aboutwallart.com/blogs/news-articles-home-decor-inspiration/understanding-art-in-interior-design,,PENDING,LINK,34,10,75%,57.7,AI Suggestion,,
art moderne interior design,https://aboutwallart.com/blogs/news-articles-home-decor-inspiration/art-moderne-home-decor-streamlined-1930s-inspired-design-ideas-1,,PENDING,LINK,26,8.9,75%,56.3,AI Suggestion,,
art moderne interior design,https://aboutwallart.com/blogs/news-articles-home-decor-inspiration/asian-home-decor-ideas-for-tranquil-nature-led-interiors,,PENDING,LINK,66,8.6,50%,56.2,AI Suggestion,,
art moderne interior design,https://aboutwallart.com/blogs/news-articles-home-decor-inspiration/kitchen-wall-art-expert-interior-design-tips-trends-2026,,PENDING,PENDING,15,5.9,75%,56.1,AI Suggestion,,
art moderne interior design,https://aboutwallart.com/products/japandi-interior-design-set-of-3-wall-art-prints,,PENDING,LINK,7,6.5,75%,53.1,AI Suggestion,,
art moderne interior design,https://aboutwallart.com/collections/biophilic-interior-design?page=3,,PENDING,PENDING,3,5.9,75%,52.5,AI Suggestion,,
art moderne interior design,https://aboutwallart.com/products/japandi-interior-design-set-of-3-wall-art-prints?variant=55161848725884,,PENDING,PENDING,1,5.6,75%,52.2,AI Suggestion,,
art moderne interior design,https://aboutwallart.com/blogs/news-articles-home-decor-inspiration/apartment-interior-renovation-checklist-planning-design-trends-cost-factors,,PENDING,PENDING,3,6.6,75%,51.8,AI Suggestion,,
artwork for above fireplace,https://aboutwallart.com/collections/above-fireplaces,,PENDING,KEEP,164,7.3,50%,67.7,AI Suggestion,,
artwork for above fireplace,https://aboutwallart.com/products/bathroom-artwork-prints-set-of-3-framed-wall-art-prints?pr_prod_strat=pinned&pr_rec_id=2502a320f&pr_rec_pid=8167972241694&pr_ref_pid=8167972897054&pr_seq=uniform,,PENDING,LINK,2,1,50%,44.6,AI Suggestion,,
artwork for above fireplace,https://aboutwallart.com/products/calming-artwork-for-living-room-set-of-3-wall-art-prints,,PENDING,LINK,6,6.9,50%,39.9,AI Suggestion,,
artwork for above fireplace,https://aboutwallart.com/products/artwork-for-kitchen-walls-set-of-3-wall-art,,PENDING,LINK,5,7.3,50%,39.3,AI Suggestion,,
artwork for above fireplace,https://aboutwallart.com/products/gold-artwork-for-living-room-set-of-3-feathers-wall-art-prints?variant=55160323375484&country=GB&currency=GBP,,PENDING,LINK,1,6.8,50%,38.5,AI Suggestion,,
artwork for above fireplace,https://aboutwallart.com/collections/above-fireplaces?page=2,,PENDING,PENDING,2,7.6,50%,38,AI Suggestion,,
artwork for above fireplace,https://aboutwallart.com/products/artwork-for-the-kitchen-set-of-3-framed-wall-art,,PENDING,PENDING,4,8.7,50%,37.5,AI Suggestion,,
artwork for above fireplace,https://aboutwallart.com/blogs/news-articles-home-decor-inspiration/how-to-select-the-right-pictures-frames-for-your-artwork,,PENDING,PENDING,2,8.3,50%,37.3,AI Suggestion,,
artwork for above fireplace,https://aboutwallart.com/products/botanical-large-artwork-for-hallway-set-of-2-wall-art-prints?variant=55848611250556,,PENDING,PENDING,1,8.1,50%,37.3,AI Suggestion,,
artwork for above fireplace,https://aboutwallart.com/products/botanical-large-artwork-for-hallway-set-of-2-wall-art-prints,,PENDING,PENDING,1,9.2,50%,36.1,AI Suggestion,,
art for bathroom walls ideas,https://aboutwallart.com/blogs/news-articles-home-decor-inspiration/stylish-behind-toilet-decor-5-ideas-to-transform-your-small-bathroom,,PENDING,KEEP,242,5.3,80%,84.7,AI Suggestion,,
art for bathroom walls ideas,https://aboutwallart.com/blogs/news-articles-home-decor-inspiration/bathroom-art-ideas-to-transform-your-bathroom-into-an-oasis,,DONE,LOCKED_TO_OTHER_KEYWORD,225,8.4,80%,81.6,AI Suggestion,,
art for bathroom walls ideas,https://aboutwallart.com/blogs/news-articles-home-decor-inspiration/choosing-the-right-art-for-grey-walls,,PENDING,LINK,213,5.7,60%,74.3,AI Suggestion,,
art for bathroom walls ideas,https://aboutwallart.com/blogs/news-articles-home-decor-inspiration/wall-art-for-high-ceilings-7-creative-ideas,,PENDING,LINK,288,6.4,60%,73.6,AI Suggestion,,
art for bathroom walls ideas,https://aboutwallart.com/blogs/news-articles-home-decor-inspiration/decorating-above-toilet-stylish-ideas-to-elevate-your-bathroom,,PENDING,LINK,139,6.5,60%,73.5,AI Suggestion,,
art for bathroom walls ideas,https://aboutwallart.com/blogs/news-articles-home-decor-inspiration/art-for-offices-inspiring-ideas-for-every-workspace,,PENDING,PENDING,101,7.8,60%,72.2,AI Suggestion,,
art for bathroom walls ideas,https://aboutwallart.com/blogs/news-articles-home-decor-inspiration/wall-decor-ideas-for-large-walls-to-transform-your-space,,PENDING,PENDING,49,7.9,80%,66.8,AI Suggestion,,
art for bathroom walls ideas,https://aboutwallart.com/blogs/news-articles-home-decor-inspiration/top-8-hallway-art-ideas-to-transform-your-space,,PENDING,PENDING,75,8.7,60%,63.8,AI Suggestion,,
art for bathroom walls ideas,https://aboutwallart.com/blogs/news-articles-home-decor-inspiration/asian-home-decor-ideas-for-tranquil-nature-led-interiors,,PENDING,PENDING,66,8.6,60%,61.2,AI Suggestion,,
art for bathroom walls ideas,https://aboutwallart.com/blogs/news-articles-home-decor-inspiration/bathroom-wall-decor-ideas-for-spa-like-spaces,,PENDING,PENDING,26,8.1,80%,59.7,AI Suggestion,,
what colours go with dark grey walls,https://aboutwallart.com/blogs/news-articles-home-decor-inspiration/what-colour-goes-with-grey-walls-essential-tips,,PENDING,KEEP,728,5,67%,78.3,AI Suggestion,,
what colours go with dark grey walls,https://aboutwallart.com/blogs/news-articles-home-decor-inspiration/how-to-decorate-with-greige-colours-the-blend-of-grey-beige,,PENDING,LINK,21,8.8,50%,42.5,AI Suggestion,,
waterproof bathroom picture frames,https://aboutwallart.com/products/large-frames-for-pictures-in-sizes-a4-a3-a2-20x30-in,,PENDING,KEEP,21,5.2,50%,46.1,AI Suggestion,,
waterproof bathroom picture frames,https://aboutwallart.com/products/bathroom-framed-pictures-set-of-3-shabby-chic-wall-art,,PENDING,LINK,5,5.6,50%,40.9,AI Suggestion,,
waterproof bathroom picture frames,https://aboutwallart.com/products/large-frames-for-pictures-in-sizes-a4-a3-a2-20x30-in?variant=55162340344188,,PENDING,LINK,1,5,50%,40.3,AI Suggestion,,
waterproof bathroom picture frames,https://aboutwallart.com/products/large-frames-for-pictures-in-sizes-a4-a3-a2-20x30-in?variant=44621725696286&country=GB&currency=GBP,,PENDING,LINK,1,5.4,50%,39.9,AI Suggestion,,
waterproof bathroom picture frames,https://aboutwallart.com/products/small-pictures-for-bathrooms-set-of-3-framed-wall-art,,PENDING,LINK,3,6.2,50%,39.7,AI Suggestion,,
waterproof bathroom picture frames,https://aboutwallart.com/products/wall-pictures-for-bathroom-set-of-3-framed-wall-art-prints?pr_prod_strat=pinned&pr_rec_id=1af6c8825&pr_rec_pid=8167973191966&pr_ref_pid=8802079899934&pr_seq=uniform,,PENDING,PENDING,4,6.7,50%,39.5,AI Suggestion,,
waterproof bathroom picture frames,https://aboutwallart.com/products/bathroom-pictures-framed-set-of-3-botanical-wall-art-prints,,PENDING,PENDING,2,6.3,50%,39.3,AI Suggestion,,
waterproof bathroom picture frames,https://aboutwallart.com/products/large-frames-for-pictures-in-sizes-a4-a3-a2-20x30-in?variant=55162340376956,,PENDING,PENDING,1,6.7,50%,38.6,AI Suggestion,,
waterproof bathroom picture frames,https://aboutwallart.com/products/small-pictures-for-bathroom-set-of-2-wall-art-prints?variant=55848446820732&country=GB&currency=GBP,,PENDING,PENDING,1,6.9,50%,38.4,AI Suggestion,,
waterproof bathroom picture frames,https://aboutwallart.com/products/small-pictures-for-bathroom-set-of-2-wall-art-prints?variant=55848445510012&country=GB&currency=GBP,,PENDING,PENDING,1,7.1,50%,38.2,AI Suggestion,,
masculine interior design styles,https://aboutwallart.com/blogs/news-articles-home-decor-inspiration/old-money-style-interiors-classic-design-trends,,PENDING,KEEP,299,6.4,50%,68.6,AI Suggestion,,
masculine interior design styles,https://aboutwallart.com/blogs/news-articles-home-decor-inspiration/understanding-art-in-interior-design,,PENDING,LINK,34,10,50%,45.2,AI Suggestion,,
masculine interior design styles,https://aboutwallart.com/blogs/news-articles-home-decor-inspiration/list-of-interior-design-styles-find-the-perfect-look-for-your-home,,PENDING,LINK,4,13.6,75%,45.2,AI Suggestion,,
masculine interior design styles,https://aboutwallart.com/blogs/news-articles-home-decor-inspiration/kitchen-wall-art-expert-interior-design-tips-trends-2026,,PENDING,LINK,15,5.9,50%,43.6,AI Suggestion,,
masculine interior design styles,https://aboutwallart.com/products/japandi-interior-design-set-of-3-wall-art-prints,,PENDING,LINK,7,6.5,50%,40.6,AI Suggestion,,
masculine interior design styles,https://aboutwallart.com/collections/biophilic-interior-design?page=3,,PENDING,LINK,3,5.9,50%,40,AI Suggestion,,
masculine interior design styles,https://aboutwallart.com/products/japandi-interior-design-set-of-3-wall-art-prints?variant=55161848725884,,PENDING,PENDING,1,5.6,50%,39.7,AI Suggestion,,
masculine interior design styles,https://aboutwallart.com/blogs/news-articles-home-decor-inspiration/apartment-interior-renovation-checklist-planning-design-trends-cost-factors,,PENDING,PENDING,3,6.6,50%,39.3,AI Suggestion,,
masculine interior design styles,https://aboutwallart.com/blogs/news-articles-home-decor-inspiration/a-guide-to-a-different-type-of-interior-design-for-a-calming-home,,PENDING,PENDING,3,6.7,50%,39.2,AI Suggestion,,
masculine interior design styles,https://aboutwallart.com/blogs/news-articles-home-decor-inspiration/interior-design-ideas-for-bedrooms-creating-your-sanctuary,,PENDING,PENDING,5,7.9,50%,38.6,AI Suggestion,,
relax soak unwind wall art,https://aboutwallart.com/products/relax-soak-unwind-wall-art-set-of-3-art-prints,,PENDING,KEEP,4,7.4,100%,63.8,AI Suggestion,,
relax soak unwind wall art,https://aboutwallart.com/blogs/news-articles-home-decor-inspiration/5-calming-wall-art-ideas-to-create-a-relaxing-bedroom-decor,,PENDING,LINK,22,9.5,60%,47.1,AI Suggestion,,
relax soak unwind wall art,https://aboutwallart.com/products/wall-decor-for-bathroom-set-of-3-relaxing-wall-art?variant=55849065283964&country=GB&currency=GBP&utm_medium=product_sync&utm_source=google&utm_content=sag_organic&utm_campaign=sag_organic,,PENDING,LINK,2,4,60%,46.6,AI Suggestion,,
relax soak unwind wall art,https://aboutwallart.com/blogs/news-articles-home-decor-inspiration/the-best-art-for-bedrooms-relaxing-pieces-and-placement-tips,,PENDING,LINK,4,5.5,60%,45.7,AI Suggestion,,
relax soak unwind wall art,https://aboutwallart.com/blogs/news-articles-home-decor-inspiration/the-best-art-for-bedrooms-relaxing-pieces-and-placement-tips/,,PENDING,LINK,3,6.5,60%,44.4,AI Suggestion,,
relax soak unwind wall art,https://aboutwallart.com/products/relaxing-bedroom-wall-art-set-of-3-framed-art-prints?variant=55160360010108&country=GB&currency=GBP,,PENDING,LINK,1,6.1,60%,44.2,AI Suggestion,,
relax soak unwind wall art,https://aboutwallart.com/blogs/news-articles-home-decor-inspiration/luxurious-retreats-creating-opulent-and-relaxing-spaces-at-home,,PENDING,LINK,6,9.3,60%,42.5,AI Suggestion,,
old money living room ideas,https://aboutwallart.com/products/london-wall-pictures-for-living-room-ideas-set-of-3-wall-art-prints,,PENDING,KEEP,8,7.6,60%,44.8,AI Suggestion,,
old money living room ideas,https://aboutwallart.com/products/gold-artwork-for-living-room-set-of-3-feathers-wall-art-prints?variant=55160323375484&country=GB&currency=GBP,,PENDING,LINK,1,6.8,60%,43.5,AI Suggestion,,
old money living room ideas,https://aboutwallart.com/blogs/news-articles-home-decor-inspiration/10-creative-ideas-for-decorating-your-living-room-wall,,PENDING,LINK,8,9.1,60%,43.4,AI Suggestion,,
old money living room ideas,https://aboutwallart.com/blogs/news-articles-home-decor-inspiration/wall-art-for-living-room-inspiring-ideas-tips,,PENDING,LINK,5,8.5,60%,43,AI Suggestion,,
old money living room ideas,https://aboutwallart.com/blogs/news-articles-home-decor-inspiration/farmhouse-living-room-ideas-for-cosy-rustic-style,,PENDING,LINK,8,10.5,60%,41.9,AI Suggestion,,
old money living room ideas,https://aboutwallart.com/products/wall-art-with-gold-for-luxurious-living-room-set-of-3-wall-art-prints?variant=55160649351548&country=GB&currency=GBP,,PENDING,PENDING,1,10.3,60%,40,AI Suggestion,,
